id,eventID,occurrenceID,measurementType,measurementTypeID,measurementValue,measurementUnit
378,edi.100.1.ev_38,occ.edi.100.1.378,abundance,NA,2,number
379,edi.100.1.ev_38,occ.edi.100.1.379,abundance,NA,1,number
380,edi.100.1.ev_38,occ.edi.100.1.380,abundance,NA,1,number
381,edi.100.1.ev_38,occ.edi.100.1.381,abundance,NA,6,number
382,edi.100.1.ev_38,occ.edi.100.1.382,abundance,NA,1,number
383,edi.100.1.ev_38,occ.edi.100.1.383,abundance,NA,6,number
384,edi.100.1.ev_38,occ.edi.100.1.384,abundance,NA,1,number
385,edi.100.1.ev_38,occ.edi.100.1.385,abundance,NA,1,number
386,edi.100.1.ev_39,occ.edi.100.1.386,abundance,NA,21,number
387,edi.100.1.ev_39,occ.edi.100.1.387,abundance,NA,1,number
388,edi.100.1.ev_39,occ.edi.100.1.388,abundance,NA,10,number
389,edi.100.1.ev_39,occ.edi.100.1.389,abundance,NA,6,number
390,edi.100.1.ev_39,occ.edi.100.1.390,abundance,NA,1,number
391,edi.100.1.ev_39,occ.edi.100.1.391,abundance,NA,2,number
392,edi.100.1.ev_39,occ.edi.100.1.392,abundance,NA,9,number
393,edi.100.1.ev_39,occ.edi.100.1.393,abundance,NA,1,number
394,edi.100.1.ev_39,occ.edi.100.1.394,abundance,NA,2,number
395,edi.100.1.ev_39,occ.edi.100.1.395,abundance,NA,1,number
396,edi.100.1.ev_39,occ.edi.100.1.396,abundance,NA,1,number
397,edi.100.1.ev_39,occ.edi.100.1.397,abundance,NA,1,number
398,edi.100.1.ev_39,occ.edi.100.1.398,abundance,NA,1,number
399,edi.100.1.ev_39,occ.edi.100.1.399,abundance,NA,1,number
400,edi.100.1.ev_40,occ.edi.100.1.400,abundance,NA,4,number
401,edi.100.1.ev_40,occ.edi.100.1.401,abundance,NA,3,number
402,edi.100.1.ev_40,occ.edi.100.1.402,abundance,NA,1,number
403,edi.100.1.ev_40,occ.edi.100.1.403,abundance,NA,3,number
404,edi.100.1.ev_40,occ.edi.100.1.404,abundance,NA,28,number
405,edi.100.1.ev_41,occ.edi.100.1.405,abundance,NA,4,number
406,edi.100.1.ev_41,occ.edi.100.1.406,abundance,NA,5,number
407,edi.100.1.ev_42,occ.edi.100.1.407,abundance,NA,9,number
408,edi.100.1.ev_42,occ.edi.100.1.408,abundance,NA,1,number
409,edi.100.1.ev_43,occ.edi.100.1.409,abundance,NA,5,number
410,edi.100.1.ev_44,occ.edi.100.1.410,abundance,NA,4,number
411,edi.100.1.ev_44,occ.edi.100.1.411,abundance,NA,1,number
412,edi.100.1.ev_45,occ.edi.100.1.412,abundance,NA,1,number
413,edi.100.1.ev_45,occ.edi.100.1.413,abundance,NA,1,number
414,edi.100.1.ev_46,occ.edi.100.1.414,abundance,NA,1,number
415,edi.100.1.ev_46,occ.edi.100.1.415,abundance,NA,4,number
416,edi.100.1.ev_47,occ.edi.100.1.416,abundance,NA,19,number
417,edi.100.1.ev_47,occ.edi.100.1.417,abundance,NA,1,number
418,edi.100.1.ev_47,occ.edi.100.1.418,abundance,NA,4,number
419,edi.100.1.ev_47,occ.edi.100.1.419,abundance,NA,2,number
420,edi.100.1.ev_47,occ.edi.100.1.420,abundance,NA,3,number
421,edi.100.1.ev_47,occ.edi.100.1.421,abundance,NA,2,number
422,edi.100.1.ev_47,occ.edi.100.1.422,abundance,NA,13,number
423,edi.100.1.ev_47,occ.edi.100.1.423,abundance,NA,1,number
424,edi.100.1.ev_47,occ.edi.100.1.424,abundance,NA,3,number
425,edi.100.1.ev_47,occ.edi.100.1.425,abundance,NA,1,number
426,edi.100.1.ev_47,occ.edi.100.1.426,abundance,NA,4,number
427,edi.100.1.ev_47,occ.edi.100.1.427,abundance,NA,1,number
428,edi.100.1.ev_47,occ.edi.100.1.428,abundance,NA,2,number
429,edi.100.1.ev_47,occ.edi.100.1.429,abundance,NA,1,number
430,edi.100.1.ev_47,occ.edi.100.1.430,abundance,NA,3,number
431,edi.100.1.ev_47,occ.edi.100.1.431,abundance,NA,2,number
432,edi.100.1.ev_47,occ.edi.100.1.432,abundance,NA,2,number
433,edi.100.1.ev_47,occ.edi.100.1.433,abundance,NA,2,number
434,edi.100.1.ev_47,occ.edi.100.1.434,abundance,NA,1,number
435,edi.100.1.ev_48,occ.edi.100.1.435,abundance,NA,18,number
436,edi.100.1.ev_48,occ.edi.100.1.436,abundance,NA,37,number
437,edi.100.1.ev_48,occ.edi.100.1.437,abundance,NA,5,number
438,edi.100.1.ev_48,occ.edi.100.1.438,abundance,NA,3,number
439,edi.100.1.ev_48,occ.edi.100.1.439,abundance,NA,2,number
440,edi.100.1.ev_48,occ.edi.100.1.440,abundance,NA,1,number
441,edi.100.1.ev_48,occ.edi.100.1.441,abundance,NA,1,number
442,edi.100.1.ev_48,occ.edi.100.1.442,abundance,NA,1,number
443,edi.100.1.ev_48,occ.edi.100.1.443,abundance,NA,2,number
444,edi.100.1.ev_48,occ.edi.100.1.444,abundance,NA,3,number
445,edi.100.1.ev_48,occ.edi.100.1.445,abundance,NA,1,number
446,edi.100.1.ev_48,occ.edi.100.1.446,abundance,NA,1,number
447,edi.100.1.ev_48,occ.edi.100.1.447,abundance,NA,7,number
448,edi.100.1.ev_48,occ.edi.100.1.448,abundance,NA,1,number
449,edi.100.1.ev_48,occ.edi.100.1.449,abundance,NA,2,number
450,edi.100.1.ev_48,occ.edi.100.1.450,abundance,NA,1,number
451,edi.100.1.ev_48,occ.edi.100.1.451,abundance,NA,1,number
452,edi.100.1.ev_48,occ.edi.100.1.452,abundance,NA,3,number
453,edi.100.1.ev_48,occ.edi.100.1.453,abundance,NA,1,number
454,edi.100.1.ev_48,occ.edi.100.1.454,abundance,NA,6,number
455,edi.100.1.ev_48,occ.edi.100.1.455,abundance,NA,1,number
456,edi.100.1.ev_48,occ.edi.100.1.456,abundance,NA,1,number
457,edi.100.1.ev_48,occ.edi.100.1.457,abundance,NA,1,number
458,edi.100.1.ev_48,occ.edi.100.1.458,abundance,NA,2,number
459,edi.100.1.ev_48,occ.edi.100.1.459,abundance,NA,2,number
460,edi.100.1.ev_48,occ.edi.100.1.460,abundance,NA,1,number
461,edi.100.1.ev_48,occ.edi.100.1.461,abundance,NA,2,number
462,edi.100.1.ev_48,occ.edi.100.1.462,abundance,NA,1,number
463,edi.100.1.ev_48,occ.edi.100.1.463,abundance,NA,9,number
464,edi.100.1.ev_48,occ.edi.100.1.464,abundance,NA,4,number
465,edi.100.1.ev_48,occ.edi.100.1.465,abundance,NA,1,number
466,edi.100.1.ev_48,occ.edi.100.1.466,abundance,NA,5,number
467,edi.100.1.ev_48,occ.edi.100.1.467,abundance,NA,8,number
468,edi.100.1.ev_48,occ.edi.100.1.468,abundance,NA,1,number
469,edi.100.1.ev_48,occ.edi.100.1.469,abundance,NA,2,number
470,edi.100.1.ev_48,occ.edi.100.1.470,abundance,NA,1,number
471,edi.100.1.ev_48,occ.edi.100.1.471,abundance,NA,4,number
472,edi.100.1.ev_48,occ.edi.100.1.472,abundance,NA,1,number
473,edi.100.1.ev_49,occ.edi.100.1.473,abundance,NA,8,number
474,edi.100.1.ev_49,occ.edi.100.1.474,abundance,NA,39,number
475,edi.100.1.ev_49,occ.edi.100.1.475,abundance,NA,4,number
476,edi.100.1.ev_49,occ.edi.100.1.476,abundance,NA,8,number
477,edi.100.1.ev_49,occ.edi.100.1.477,abundance,NA,1,number
478,edi.100.1.ev_49,occ.edi.100.1.478,abundance,NA,2,number
479,edi.100.1.ev_49,occ.edi.100.1.479,abundance,NA,1,number
480,edi.100.1.ev_49,occ.edi.100.1.480,abundance,NA,4,number
481,edi.100.1.ev_49,occ.edi.100.1.481,abundance,NA,1,number
482,edi.100.1.ev_49,occ.edi.100.1.482,abundance,NA,1,number
483,edi.100.1.ev_49,occ.edi.100.1.483,abundance,NA,2,number
484,edi.100.1.ev_49,occ.edi.100.1.484,abundance,NA,1,number
485,edi.100.1.ev_49,occ.edi.100.1.485,abundance,NA,1,number
486,edi.100.1.ev_49,occ.edi.100.1.486,abundance,NA,2,number
487,edi.100.1.ev_49,occ.edi.100.1.487,abundance,NA,2,number
488,edi.100.1.ev_49,occ.edi.100.1.488,abundance,NA,4,number
489,edi.100.1.ev_49,occ.edi.100.1.489,abundance,NA,1,number
490,edi.100.1.ev_49,occ.edi.100.1.490,abundance,NA,1,number
491,edi.100.1.ev_50,occ.edi.100.1.491,abundance,NA,37,number
492,edi.100.1.ev_50,occ.edi.100.1.492,abundance,NA,1,number
493,edi.100.1.ev_50,occ.edi.100.1.493,abundance,NA,6,number
494,edi.100.1.ev_50,occ.edi.100.1.494,abundance,NA,2,number
495,edi.100.1.ev_50,occ.edi.100.1.495,abundance,NA,4,number
496,edi.100.1.ev_50,occ.edi.100.1.496,abundance,NA,1,number
497,edi.100.1.ev_50,occ.edi.100.1.497,abundance,NA,1,number
498,edi.100.1.ev_50,occ.edi.100.1.498,abundance,NA,2,number
499,edi.100.1.ev_50,occ.edi.100.1.499,abundance,NA,1,number
500,edi.100.1.ev_50,occ.edi.100.1.500,abundance,NA,1,number
501,edi.100.1.ev_50,occ.edi.100.1.501,abundance,NA,1,number
502,edi.100.1.ev_50,occ.edi.100.1.502,abundance,NA,1,number
503,edi.100.1.ev_50,occ.edi.100.1.503,abundance,NA,2,number
504,edi.100.1.ev_50,occ.edi.100.1.504,abundance,NA,1,number
505,edi.100.1.ev_50,occ.edi.100.1.505,abundance,NA,2,number
506,edi.100.1.ev_50,occ.edi.100.1.506,abundance,NA,1,number
507,edi.100.1.ev_50,occ.edi.100.1.507,abundance,NA,1,number
508,edi.100.1.ev_50,occ.edi.100.1.508,abundance,NA,2,number
509,edi.100.1.ev_50,occ.edi.100.1.509,abundance,NA,1,number
510,edi.100.1.ev_50,occ.edi.100.1.510,abundance,NA,1,number
511,edi.100.1.ev_50,occ.edi.100.1.511,abundance,NA,1,number
512,edi.100.1.ev_51,occ.edi.100.1.512,abundance,NA,1,number
513,edi.100.1.ev_51,occ.edi.100.1.513,abundance,NA,1,number
514,edi.100.1.ev_51,occ.edi.100.1.514,abundance,NA,2,number
515,edi.100.1.ev_51,occ.edi.100.1.515,abundance,NA,1,number
516,edi.100.1.ev_51,occ.edi.100.1.516,abundance,NA,1,number
517,edi.100.1.ev_51,occ.edi.100.1.517,abundance,NA,1,number
518,edi.100.1.ev_51,occ.edi.100.1.518,abundance,NA,1,number
519,edi.100.1.ev_51,occ.edi.100.1.519,abundance,NA,1,number
520,edi.100.1.ev_51,occ.edi.100.1.520,abundance,NA,1,number
521,edi.100.1.ev_52,occ.edi.100.1.521,abundance,NA,4,number
522,edi.100.1.ev_52,occ.edi.100.1.522,abundance,NA,1,number
523,edi.100.1.ev_53,occ.edi.100.1.523,abundance,NA,3,number
524,edi.100.1.ev_53,occ.edi.100.1.524,abundance,NA,2,number
525,edi.100.1.ev_53,occ.edi.100.1.525,abundance,NA,4,number
526,edi.100.1.ev_53,occ.edi.100.1.526,abundance,NA,1,number
527,edi.100.1.ev_53,occ.edi.100.1.527,abundance,NA,1,number
528,edi.100.1.ev_53,occ.edi.100.1.528,abundance,NA,2,number
529,edi.100.1.ev_53,occ.edi.100.1.529,abundance,NA,1,number
530,edi.100.1.ev_53,occ.edi.100.1.530,abundance,NA,1,number
531,edi.100.1.ev_54,occ.edi.100.1.531,abundance,NA,6,number
532,edi.100.1.ev_54,occ.edi.100.1.532,abundance,NA,8,number
533,edi.100.1.ev_54,occ.edi.100.1.533,abundance,NA,1,number
534,edi.100.1.ev_54,occ.edi.100.1.534,abundance,NA,6,number
535,edi.100.1.ev_54,occ.edi.100.1.535,abundance,NA,1,number
536,edi.100.1.ev_54,occ.edi.100.1.536,abundance,NA,8,number
537,edi.100.1.ev_55,occ.edi.100.1.537,abundance,NA,26,number
538,edi.100.1.ev_55,occ.edi.100.1.538,abundance,NA,26,number
539,edi.100.1.ev_55,occ.edi.100.1.539,abundance,NA,1,number
540,edi.100.1.ev_55,occ.edi.100.1.540,abundance,NA,2,number
541,edi.100.1.ev_55,occ.edi.100.1.541,abundance,NA,1,number
542,edi.100.1.ev_55,occ.edi.100.1.542,abundance,NA,4,number
543,edi.100.1.ev_55,occ.edi.100.1.543,abundance,NA,1,number
544,edi.100.1.ev_55,occ.edi.100.1.544,abundance,NA,1,number
545,edi.100.1.ev_55,occ.edi.100.1.545,abundance,NA,1,number
546,edi.100.1.ev_55,occ.edi.100.1.546,abundance,NA,1,number
547,edi.100.1.ev_55,occ.edi.100.1.547,abundance,NA,1,number
548,edi.100.1.ev_55,occ.edi.100.1.548,abundance,NA,2,number
549,edi.100.1.ev_56,occ.edi.100.1.549,abundance,NA,18,number
550,edi.100.1.ev_56,occ.edi.100.1.550,abundance,NA,3,number
551,edi.100.1.ev_56,occ.edi.100.1.551,abundance,NA,1,number
552,edi.100.1.ev_57,occ.edi.100.1.552,abundance,NA,26,number
553,edi.100.1.ev_57,occ.edi.100.1.553,abundance,NA,26,number
554,edi.100.1.ev_57,occ.edi.100.1.554,abundance,NA,8,number
555,edi.100.1.ev_57,occ.edi.100.1.555,abundance,NA,4,number
556,edi.100.1.ev_57,occ.edi.100.1.556,abundance,NA,19,number
557,edi.100.1.ev_57,occ.edi.100.1.557,abundance,NA,1,number
558,edi.100.1.ev_57,occ.edi.100.1.558,abundance,NA,1,number
559,edi.100.1.ev_57,occ.edi.100.1.559,abundance,NA,2,number
560,edi.100.1.ev_57,occ.edi.100.1.560,abundance,NA,1,number
561,edi.100.1.ev_57,occ.edi.100.1.561,abundance,NA,3,number
562,edi.100.1.ev_57,occ.edi.100.1.562,abundance,NA,3,number
563,edi.100.1.ev_57,occ.edi.100.1.563,abundance,NA,1,number
564,edi.100.1.ev_57,occ.edi.100.1.564,abundance,NA,1,number
565,edi.100.1.ev_57,occ.edi.100.1.565,abundance,NA,2,number
566,edi.100.1.ev_57,occ.edi.100.1.566,abundance,NA,2,number
567,edi.100.1.ev_57,occ.edi.100.1.567,abundance,NA,1,number
568,edi.100.1.ev_57,occ.edi.100.1.568,abundance,NA,3,number
569,edi.100.1.ev_57,occ.edi.100.1.569,abundance,NA,1,number
570,edi.100.1.ev_57,occ.edi.100.1.570,abundance,NA,4,number
571,edi.100.1.ev_57,occ.edi.100.1.571,abundance,NA,3,number
572,edi.100.1.ev_57,occ.edi.100.1.572,abundance,NA,2,number
573,edi.100.1.ev_57,occ.edi.100.1.573,abundance,NA,2,number
574,edi.100.1.ev_57,occ.edi.100.1.574,abundance,NA,8,number
575,edi.100.1.ev_57,occ.edi.100.1.575,abundance,NA,1,number
576,edi.100.1.ev_57,occ.edi.100.1.576,abundance,NA,1,number
577,edi.100.1.ev_58,occ.edi.100.1.577,abundance,NA,53,number
578,edi.100.1.ev_58,occ.edi.100.1.578,abundance,NA,1,number
579,edi.100.1.ev_58,occ.edi.100.1.579,abundance,NA,2,number
580,edi.100.1.ev_58,occ.edi.100.1.580,abundance,NA,4,number
581,edi.100.1.ev_58,occ.edi.100.1.581,abundance,NA,1,number
582,edi.100.1.ev_58,occ.edi.100.1.582,abundance,NA,8,number
583,edi.100.1.ev_58,occ.edi.100.1.583,abundance,NA,3,number
584,edi.100.1.ev_59,occ.edi.100.1.584,abundance,NA,37,number
585,edi.100.1.ev_59,occ.edi.100.1.585,abundance,NA,47,number
586,edi.100.1.ev_59,occ.edi.100.1.586,abundance,NA,2,number
587,edi.100.1.ev_59,occ.edi.100.1.587,abundance,NA,13,number
588,edi.100.1.ev_59,occ.edi.100.1.588,abundance,NA,2,number
589,edi.100.1.ev_59,occ.edi.100.1.589,abundance,NA,1,number
590,edi.100.1.ev_59,occ.edi.100.1.590,abundance,NA,2,number
591,edi.100.1.ev_60,occ.edi.100.1.591,abundance,NA,48,number
592,edi.100.1.ev_60,occ.edi.100.1.592,abundance,NA,29,number
593,edi.100.1.ev_60,occ.edi.100.1.593,abundance,NA,4,number
594,edi.100.1.ev_60,occ.edi.100.1.594,abundance,NA,1,number
595,edi.100.1.ev_61,occ.edi.100.1.595,abundance,NA,30,number
596,edi.100.1.ev_61,occ.edi.100.1.596,abundance,NA,1,number
597,edi.100.1.ev_61,occ.edi.100.1.597,abundance,NA,3,number
598,edi.100.1.ev_61,occ.edi.100.1.598,abundance,NA,2,number
599,edi.100.1.ev_61,occ.edi.100.1.599,abundance,NA,1,number
600,edi.100.1.ev_61,occ.edi.100.1.600,abundance,NA,6,number
601,edi.100.1.ev_61,occ.edi.100.1.601,abundance,NA,2,number
602,edi.100.1.ev_61,occ.edi.100.1.602,abundance,NA,38,number
603,edi.100.1.ev_61,occ.edi.100.1.603,abundance,NA,3,number
604,edi.100.1.ev_61,occ.edi.100.1.604,abundance,NA,1,number
605,edi.100.1.ev_61,occ.edi.100.1.605,abundance,NA,1,number
606,edi.100.1.ev_61,occ.edi.100.1.606,abundance,NA,1,number
607,edi.100.1.ev_61,occ.edi.100.1.607,abundance,NA,1,number
608,edi.100.1.ev_61,occ.edi.100.1.608,abundance,NA,1,number
609,edi.100.1.ev_61,occ.edi.100.1.609,abundance,NA,3,number
610,edi.100.1.ev_61,occ.edi.100.1.610,abundance,NA,2,number
611,edi.100.1.ev_61,occ.edi.100.1.611,abundance,NA,1,number
612,edi.100.1.ev_61,occ.edi.100.1.612,abundance,NA,1,number
613,edi.100.1.ev_61,occ.edi.100.1.613,abundance,NA,1,number
614,edi.100.1.ev_61,occ.edi.100.1.614,abundance,NA,1,number
615,edi.100.1.ev_61,occ.edi.100.1.615,abundance,NA,1,number
616,edi.100.1.ev_62,occ.edi.100.1.616,abundance,NA,1,number
617,edi.100.1.ev_62,occ.edi.100.1.617,abundance,NA,1,number
618,edi.100.1.ev_62,occ.edi.100.1.618,abundance,NA,1,number
619,edi.100.1.ev_62,occ.edi.100.1.619,abundance,NA,1,number
620,edi.100.1.ev_62,occ.edi.100.1.620,abundance,NA,2,number
621,edi.100.1.ev_62,occ.edi.100.1.621,abundance,NA,1,number
622,edi.100.1.ev_63,occ.edi.100.1.622,abundance,NA,1,number
623,edi.100.1.ev_63,occ.edi.100.1.623,abundance,NA,1,number
624,edi.100.1.ev_63,occ.edi.100.1.624,abundance,NA,1,number
625,edi.100.1.ev_63,occ.edi.100.1.625,abundance,NA,1,number
626,edi.100.1.ev_63,occ.edi.100.1.626,abundance,NA,1,number
627,edi.100.1.ev_63,occ.edi.100.1.627,abundance,NA,1,number
628,edi.100.1.ev_63,occ.edi.100.1.628,abundance,NA,2,number
629,edi.100.1.ev_63,occ.edi.100.1.629,abundance,NA,2,number
630,edi.100.1.ev_63,occ.edi.100.1.630,abundance,NA,2,number
631,edi.100.1.ev_63,occ.edi.100.1.631,abundance,NA,3,number
632,edi.100.1.ev_64,occ.edi.100.1.632,abundance,NA,1,number
633,edi.100.1.ev_64,occ.edi.100.1.633,abundance,NA,1,number
634,edi.100.1.ev_65,occ.edi.100.1.634,abundance,NA,3,number
635,edi.100.1.ev_65,occ.edi.100.1.635,abundance,NA,1,number
636,edi.100.1.ev_65,occ.edi.100.1.636,abundance,NA,1,number
637,edi.100.1.ev_65,occ.edi.100.1.637,abundance,NA,1,number
638,edi.100.1.ev_65,occ.edi.100.1.638,abundance,NA,1,number
639,edi.100.1.ev_65,occ.edi.100.1.639,abundance,NA,1,number
640,edi.100.1.ev_65,occ.edi.100.1.640,abundance,NA,1,number
641,edi.100.1.ev_65,occ.edi.100.1.641,abundance,NA,1,number
642,edi.100.1.ev_65,occ.edi.100.1.642,abundance,NA,1,number
643,edi.100.1.ev_65,occ.edi.100.1.643,abundance,NA,2,number
644,edi.100.1.ev_65,occ.edi.100.1.644,abundance,NA,2,number
645,edi.100.1.ev_65,occ.edi.100.1.645,abundance,NA,3,number
646,edi.100.1.ev_65,occ.edi.100.1.646,abundance,NA,2,number
647,edi.100.1.ev_65,occ.edi.100.1.647,abundance,NA,1,number
648,edi.100.1.ev_65,occ.edi.100.1.648,abundance,NA,1,number
649,edi.100.1.ev_65,occ.edi.100.1.649,abundance,NA,1,number
650,edi.100.1.ev_65,occ.edi.100.1.650,abundance,NA,1,number
651,edi.100.1.ev_65,occ.edi.100.1.651,abundance,NA,1,number
652,edi.100.1.ev_65,occ.edi.100.1.652,abundance,NA,3,number
653,edi.100.1.ev_65,occ.edi.100.1.653,abundance,NA,1,number
654,edi.100.1.ev_66,occ.edi.100.1.654,abundance,NA,27,number
655,edi.100.1.ev_66,occ.edi.100.1.655,abundance,NA,8,number
656,edi.100.1.ev_66,occ.edi.100.1.656,abundance,NA,2,number
657,edi.100.1.ev_66,occ.edi.100.1.657,abundance,NA,1,number
658,edi.100.1.ev_67,occ.edi.100.1.658,abundance,NA,29,number
659,edi.100.1.ev_67,occ.edi.100.1.659,abundance,NA,1,number
660,edi.100.1.ev_67,occ.edi.100.1.660,abundance,NA,2,number
661,edi.100.1.ev_67,occ.edi.100.1.661,abundance,NA,1,number
662,edi.100.1.ev_67,occ.edi.100.1.662,abundance,NA,4,number
663,edi.100.1.ev_68,occ.edi.100.1.663,abundance,NA,4,number
664,edi.100.1.ev_69,occ.edi.100.1.664,abundance,NA,26,number
665,edi.100.1.ev_69,occ.edi.100.1.665,abundance,NA,1,number
666,edi.100.1.ev_69,occ.edi.100.1.666,abundance,NA,1,number
667,edi.100.1.ev_69,occ.edi.100.1.667,abundance,NA,6,number
668,edi.100.1.ev_69,occ.edi.100.1.668,abundance,NA,1,number
669,edi.100.1.ev_69,occ.edi.100.1.669,abundance,NA,2,number
670,edi.100.1.ev_69,occ.edi.100.1.670,abundance,NA,6,number
671,edi.100.1.ev_69,occ.edi.100.1.671,abundance,NA,2,number
672,edi.100.1.ev_70,occ.edi.100.1.672,abundance,NA,NA,number
673,edi.100.1.ev_70,occ.edi.100.1.673,abundance,NA,NA,number
674,edi.100.1.ev_70,occ.edi.100.1.674,abundance,NA,NA,number
675,edi.100.1.ev_70,occ.edi.100.1.675,abundance,NA,NA,number
676,edi.100.1.ev_71,occ.edi.100.1.676,abundance,NA,NA,number
677,edi.100.1.ev_71,occ.edi.100.1.677,abundance,NA,NA,number
678,edi.100.1.ev_71,occ.edi.100.1.678,abundance,NA,NA,number
679,edi.100.1.ev_71,occ.edi.100.1.679,abundance,NA,NA,number
680,edi.100.1.ev_71,occ.edi.100.1.680,abundance,NA,NA,number
681,edi.100.1.ev_72,occ.edi.100.1.681,abundance,NA,NA,number
682,edi.100.1.ev_72,occ.edi.100.1.682,abundance,NA,NA,number
683,edi.100.1.ev_72,occ.edi.100.1.683,abundance,NA,NA,number
684,edi.100.1.ev_72,occ.edi.100.1.684,abundance,NA,NA,number
685,edi.100.1.ev_72,occ.edi.100.1.685,abundance,NA,NA,number
686,edi.100.1.ev_72,occ.edi.100.1.686,abundance,NA,NA,number
687,edi.100.1.ev_73,occ.edi.100.1.687,abundance,NA,NA,number
688,edi.100.1.ev_73,occ.edi.100.1.688,abundance,NA,NA,number
689,edi.100.1.ev_73,occ.edi.100.1.689,abundance,NA,NA,number
690,edi.100.1.ev_73,occ.edi.100.1.690,abundance,NA,NA,number
691,edi.100.1.ev_74,occ.edi.100.1.691,abundance,NA,NA,number
692,edi.100.1.ev_74,occ.edi.100.1.692,abundance,NA,NA,number
693,edi.100.1.ev_74,occ.edi.100.1.693,abundance,NA,NA,number
694,edi.100.1.ev_74,occ.edi.100.1.694,abundance,NA,NA,number
695,edi.100.1.ev_74,occ.edi.100.1.695,abundance,NA,NA,number
696,edi.100.1.ev_74,occ.edi.100.1.696,abundance,NA,NA,number
697,edi.100.1.ev_75,occ.edi.100.1.697,abundance,NA,NA,number
698,edi.100.1.ev_75,occ.edi.100.1.698,abundance,NA,NA,number
699,edi.100.1.ev_75,occ.edi.100.1.699,abundance,NA,NA,number
700,edi.100.1.ev_75,occ.edi.100.1.700,abundance,NA,NA,number
701,edi.100.1.ev_75,occ.edi.100.1.701,abundance,NA,NA,number
702,edi.100.1.ev_76,occ.edi.100.1.702,abundance,NA,NA,number
703,edi.100.1.ev_76,occ.edi.100.1.703,abundance,NA,NA,number
704,edi.100.1.ev_76,occ.edi.100.1.704,abundance,NA,NA,number
705,edi.100.1.ev_76,occ.edi.100.1.705,abundance,NA,NA,number
706,edi.100.1.ev_76,occ.edi.100.1.706,abundance,NA,NA,number
707,edi.100.1.ev_77,occ.edi.100.1.707,abundance,NA,NA,number
708,edi.100.1.ev_77,occ.edi.100.1.708,abundance,NA,NA,number
709,edi.100.1.ev_78,occ.edi.100.1.709,abundance,NA,NA,number
710,edi.100.1.ev_78,occ.edi.100.1.710,abundance,NA,NA,number
711,edi.100.1.ev_78,occ.edi.100.1.711,abundance,NA,NA,number
712,edi.100.1.ev_78,occ.edi.100.1.712,abundance,NA,NA,number
713,edi.100.1.ev_78,occ.edi.100.1.713,abundance,NA,NA,number
714,edi.100.1.ev_79,occ.edi.100.1.714,abundance,NA,NA,number
715,edi.100.1.ev_79,occ.edi.100.1.715,abundance,NA,NA,number
716,edi.100.1.ev_79,occ.edi.100.1.716,abundance,NA,NA,number
717,edi.100.1.ev_79,occ.edi.100.1.717,abundance,NA,NA,number
718,edi.100.1.ev_79,occ.edi.100.1.718,abundance,NA,NA,number
719,edi.100.1.ev_80,occ.edi.100.1.719,abundance,NA,NA,number
720,edi.100.1.ev_80,occ.edi.100.1.720,abundance,NA,NA,number
721,edi.100.1.ev_81,occ.edi.100.1.721,abundance,NA,NA,number
722,edi.100.1.ev_81,occ.edi.100.1.722,abundance,NA,NA,number
723,edi.100.1.ev_81,occ.edi.100.1.723,abundance,NA,NA,number
724,edi.100.1.ev_81,occ.edi.100.1.724,abundance,NA,NA,number
725,edi.100.1.ev_81,occ.edi.100.1.725,abundance,NA,NA,number
726,edi.100.1.ev_82,occ.edi.100.1.726,abundance,NA,NA,number
727,edi.100.1.ev_82,occ.edi.100.1.727,abundance,NA,NA,number
728,edi.100.1.ev_82,occ.edi.100.1.728,abundance,NA,NA,number
729,edi.100.1.ev_82,occ.edi.100.1.729,abundance,NA,NA,number
730,edi.100.1.ev_82,occ.edi.100.1.730,abundance,NA,NA,number
731,edi.100.1.ev_83,occ.edi.100.1.731,abundance,NA,NA,number
732,edi.100.1.ev_83,occ.edi.100.1.732,abundance,NA,NA,number
733,edi.100.1.ev_83,occ.edi.100.1.733,abundance,NA,NA,number
734,edi.100.1.ev_83,occ.edi.100.1.734,abundance,NA,NA,number
735,edi.100.1.ev_83,occ.edi.100.1.735,abundance,NA,NA,number
736,edi.100.1.ev_83,occ.edi.100.1.736,abundance,NA,NA,number
737,edi.100.1.ev_83,occ.edi.100.1.737,abundance,NA,NA,number
738,edi.100.1.ev_84,occ.edi.100.1.738,abundance,NA,NA,number
739,edi.100.1.ev_85,occ.edi.100.1.739,abundance,NA,NA,number
740,edi.100.1.ev_85,occ.edi.100.1.740,abundance,NA,NA,number
741,edi.100.1.ev_85,occ.edi.100.1.741,abundance,NA,NA,number
742,edi.100.1.ev_85,occ.edi.100.1.742,abundance,NA,NA,number
743,edi.100.1.ev_85,occ.edi.100.1.743,abundance,NA,NA,number
744,edi.100.1.ev_85,occ.edi.100.1.744,abundance,NA,NA,number
745,edi.100.1.ev_85,occ.edi.100.1.745,abundance,NA,NA,number
746,edi.100.1.ev_85,occ.edi.100.1.746,abundance,NA,NA,number
747,edi.100.1.ev_85,occ.edi.100.1.747,abundance,NA,NA,number
748,edi.100.1.ev_85,occ.edi.100.1.748,abundance,NA,NA,number
749,edi.100.1.ev_86,occ.edi.100.1.749,abundance,NA,29,number
750,edi.100.1.ev_86,occ.edi.100.1.750,abundance,NA,3,number
751,edi.100.1.ev_86,occ.edi.100.1.751,abundance,NA,5,number
752,edi.100.1.ev_86,occ.edi.100.1.752,abundance,NA,5,number
